First Time: 1722563525.1834455; Last Time: 1722563597.934841; Total Time(s): 72.75139546394348;
First Time: 1725129506.9567997; Last Time: 1725129633.844191; Total Time(s): 126.88739132881165;
First Time: 1725129633.8471916; Last Time: 1725129657.8231966; Total Time(s): 23.97600507736206;
First Time: 1725129657.8262014; Last Time: 1725129682.9064755; Total Time(s): 25.08027410507202;
First Time: 1725129682.9104784; Last Time: 1725129806.5149107; Total Time(s): 123.60443234443665;
First Time: 1725129806.5189106; Last Time: 1725129932.804517; Total Time(s): 126.28560638427734;
First Time: 1725129932.8085198; Last Time: 1725130017.560732; Total Time(s): 84.7522120475769;
First Time: 1725130017.5667367; Last Time: 1725130167.5541935; Total Time(s): 149.98745679855347;
First Time: 1725130167.5601969; Last Time: 1725130288.3412733; Total Time(s): 120.78107643127441;
First Time: 1725130288.3462849; Last Time: 1725130412.7217581; Total Time(s): 124.37547326087952;
First Time: 1725130412.7247615; Last Time: 1725130528.2776866; Total Time(s): 115.55292510986328;
First Time: 1725130528.284694; Last Time: 1725130657.6500275; Total Time(s): 129.3653335571289;
First Time: 1725130657.65404; Last Time: 1725130742.5678284; Total Time(s): 84.91378831863403;
First Time: 1725130742.572837; Last Time: 1725130871.3923123; Total Time(s): 128.8194751739502;
First Time: 1725130871.3963182; Last Time: 1725131044.9973118; Total Time(s): 173.60099363327026;
First Time: 1725131045.0033176; Last Time: 1725131188.9913182; Total Time(s): 143.9880006313324;
First Time: 1725131188.99432; Last Time: 1725131295.290979; Total Time(s): 106.29665899276733;
First Time: 1725153046.980427; Last Time: 1725153136.1651707; Total Time(s): 89.184743642807;
First Time: 1725153136.1701734; Last Time: 1725153160.875328; Total Time(s): 24.70515465736389;
First Time: 1725153160.8783286; Last Time: 1725153186.10165; Total Time(s): 25.223321437835693;
First Time: 1725153186.1086519; Last Time: 1725153296.900448; Total Time(s): 110.79179620742798;
First Time: 1725153296.9034307; Last Time: 1725153332.741804; Total Time(s): 35.8383731842041;
First Time: 1725153332.7488072; Last Time: 1725153444.4045308; Total Time(s): 111.65572357177734;
First Time: 1725153444.4095347; Last Time: 1725153469.8748999; Total Time(s): 25.465365171432495;
First Time: 1725153469.876905; Last Time: 1725153496.4125555; Total Time(s): 26.535650491714478;
First Time: 1725153496.4145582; Last Time: 1725153604.2115538; Total Time(s): 107.79699563980103;
First Time: 1725153604.2175705; Last Time: 1725153630.258073; Total Time(s): 26.040502548217773;
First Time: 1725153630.2610717; Last Time: 1725153749.9955735; Total Time(s): 119.73450183868408;
First Time: 1725153749.998576; Last Time: 1725153860.6872823; Total Time(s): 110.68870639801025;
First Time: 1725153860.690283; Last Time: 1725153895.6451302; Total Time(s): 34.95484709739685;
First Time: 1725153895.6500409; Last Time: 1725153973.3474598; Total Time(s): 77.69741892814636;
First Time: 1725153973.3514626; Last Time: 1725154009.92498; Total Time(s): 36.57351732254028;
First Time: 1725154009.929878; Last Time: 1725154034.879495; Total Time(s): 24.9496169090271;
First Time: 1725154034.8824937; Last Time: 1725154131.3316448; Total Time(s): 96.44915103912354;
First Time: 1725154131.3375502; Last Time: 1725154244.058773; Total Time(s): 112.72122287750244;
First Time: 1725154244.0647738; Last Time: 1725154368.221368; Total Time(s): 124.15659427642822;
First Time: 1725154368.227374; Last Time: 1725154566.3501432; Total Time(s): 198.12276911735535;
First Time: 1725154566.3561516; Last Time: 1725154591.9025633; Total Time(s): 25.546411752700806;
First Time: 1725154591.905565; Last Time: 1725154700.2977204; Total Time(s): 108.39215540885925;
First Time: 1725154700.300722; Last Time: 1725154726.6234155; Total Time(s): 26.322693586349487;
First Time: 1725154726.6263232; Last Time: 1725154752.662859; Total Time(s): 26.03653573989868;
First Time: 1725154752.6698632; Last Time: 1725154817.0394585; Total Time(s): 64.36959528923035;
First Time: 1725154817.0434651; Last Time: 1725154842.359846; Total Time(s): 25.316380977630615;
First Time: 1725154842.3637621; Last Time: 1725154965.4299328; Total Time(s): 123.06617069244385;
First Time: 1725154965.4329362; Last Time: 1725155070.6762652; Total Time(s): 105.24332904815674;
First Time: 1725155070.6792617; Last Time: 1725155209.7160416; Total Time(s): 139.03677988052368;
First Time: 1725155209.7190418; Last Time: 1725155306.6132357; Total Time(s): 96.89419388771057;
First Time: 1725155306.618239; Last Time: 1725155334.8172905; Total Time(s): 28.19905161857605;
First Time: 1725155334.8202927; Last Time: 1725155437.9960628; Total Time(s): 103.17577004432678;
First Time: 1725155438.0000663; Last Time: 1725155552.620179; Total Time(s): 114.620112657547;
First Time: 1725155552.6241825; Last Time: 1725155655.1698089; Total Time(s): 102.54562640190125;
First Time: 1725155655.1748126; Last Time: 1725155679.3978243; Total Time(s): 24.22301173210144;
First Time: 1725155679.4038272; Last Time: 1725155809.673883; Total Time(s): 130.27005577087402;
First Time: 1725155809.6768858; Last Time: 1725155843.10527; Total Time(s): 33.42838406562805;
First Time: 1725155843.110282; Last Time: 1725155868.0602927; Total Time(s): 24.950010776519775;
First Time: 1725155868.0632942; Last Time: 1725155972.2632165; Total Time(s): 104.19992232322693;
First Time: 1725155972.2661266; Last Time: 1725155997.5694275; Total Time(s): 25.303300857543945;
First Time: 1725155997.5754263; Last Time: 1725156119.9669898; Total Time(s): 122.39156341552734;
First Time: 1725156119.9709926; Last Time: 1725156192.4057088; Total Time(s): 72.43471622467041;
First Time: 1725156192.4106023; Last Time: 1725156337.9099722; Total Time(s): 145.49936985969543;
First Time: 1725156337.9139767; Last Time: 1725156438.8542378; Total Time(s): 100.94026112556458;
First Time: 1725156438.8582394; Last Time: 1725156540.0575867; Total Time(s): 101.19934725761414;
First Time: 1725156540.0615919; Last Time: 1725156640.369711; Total Time(s): 100.30811905860901;
First Time: 1725156640.3746214; Last Time: 1725156741.396268; Total Time(s): 101.02164649963379;
First Time: 1725156741.3992674; Last Time: 1725156865.1392303; Total Time(s): 123.7399628162384;
First Time: 1725156865.1432376; Last Time: 1725156898.8856785; Total Time(s): 33.742440938949585;
First Time: 1725156898.892681; Last Time: 1725157038.0304685; Total Time(s): 139.1377875804901;
First Time: 1725157038.0344763; Last Time: 1725157145.3183107; Total Time(s): 107.28383445739746;
First Time: 1725157145.3214042; Last Time: 1725157263.8515465; Total Time(s): 118.5301423072815;
First Time: 1725157263.8545558; Last Time: 1725157369.724212; Total Time(s): 105.86965608596802;
First Time: 1725157369.7271152; Last Time: 1725157393.5180626; Total Time(s): 23.790947437286377;
First Time: 1725157393.5240664; Last Time: 1725157417.8742282; Total Time(s): 24.35016179084778;
First Time: 1725157417.8771265; Last Time: 1725157442.682352; Total Time(s): 24.805225610733032;
First Time: 1725157442.6913562; Last Time: 1725157542.9874063; Total Time(s): 100.29605007171631;
First Time: 1725157542.9904084; Last Time: 1725157571.434545; Total Time(s): 28.44413661956787;
First Time: 1725157571.4375503; Last Time: 1725157668.8298984; Total Time(s): 97.39234805107117;
First Time: 1725157668.8329005; Last Time: 1725157774.5653226; Total Time(s): 105.73242211341858;
First Time: 1725157774.569333; Last Time: 1725157890.1172287; Total Time(s): 115.54789566993713;
First Time: 1725157890.12423; Last Time: 1725158020.8062074; Total Time(s): 130.68197751045227;
First Time: 1725158020.8091059; Last Time: 1725158120.49304; Total Time(s): 99.68393421173096;
First Time: 1725158120.4970415; Last Time: 1725158221.320238; Total Time(s): 100.82319664955139;
First Time: 1725158221.327243; Last Time: 1725158248.8221073; Total Time(s): 27.494864225387573;
First Time: 1725158248.8291128; Last Time: 1725158276.1019018; Total Time(s): 27.272789001464844;
First Time: 1725158276.1049027; Last Time: 1725158359.7728205; Total Time(s): 83.66791772842407;
First Time: 1725158359.7758243; Last Time: 1725158444.9623344; Total Time(s): 85.18651008605957;
First Time: 1725158444.9673355; Last Time: 1725158469.115378; Total Time(s): 24.14804244041443;
First Time: 1725158469.1183772; Last Time: 1725158493.5134802; Total Time(s): 24.395102977752686;
First Time: 1725158493.5174863; Last Time: 1725158605.6039913; Total Time(s): 112.08650493621826;
First Time: 1725158605.6079903; Last Time: 1725158633.6709876; Total Time(s): 28.062997341156006;
First Time: 1725158633.6769915; Last Time: 1725158735.3243625; Total Time(s): 101.64737105369568;
First Time: 1725158735.3303602; Last Time: 1725158837.616891; Total Time(s): 102.28653073310852;
First Time: 1725158837.6198926; Last Time: 1725158870.323084; Total Time(s): 32.70319151878357;
First Time: 1725158870.3270836; Last Time: 1725158970.6911612; Total Time(s): 100.3640775680542;
First Time: 1725158970.6941624; Last Time: 1725159093.6689298; Total Time(s): 122.97476744651794;
First Time: 1725159093.672927; Last Time: 1725159117.9939916; Total Time(s): 24.321064710617065;
First Time: 1725159117.9969912; Last Time: 1725159294.7887955; Total Time(s): 176.79180431365967;
First Time: 1725159294.7928019; Last Time: 1725159320.2061238; Total Time(s): 25.41332197189331;
First Time: 1725159320.2121267; Last Time: 1725159344.3391585; Total Time(s): 24.127031803131104;
First Time: 1725159344.3421555; Last Time: 1725159513.4778051; Total Time(s): 169.1356496810913;
First Time: 1725159513.4818094; Last Time: 1725159615.0482035; Total Time(s): 101.56639409065247;
First Time: 1725159615.051208; Last Time: 1725159681.0327103; Total Time(s): 65.9815022945404;
First Time: 1725159681.03571; Last Time: 1725159786.2484984; Total Time(s): 105.21278834342957;
First Time: 1725159786.2505004; Last Time: 1725159887.7229698; Total Time(s): 101.47246932983398;
First Time: 1725159887.725972; Last Time: 1725159914.5126595; Total Time(s): 26.78668761253357;
First Time: 1725159914.521663; Last Time: 1725160013.874515; Total Time(s): 99.35285210609436;
First Time: 1725160013.8825185; Last Time: 1725160116.5031247; Total Time(s): 102.62060618400574;
First Time: 1725160116.5051255; Last Time: 1725160149.428357; Total Time(s): 32.92323136329651;
First Time: 1725160149.431358; Last Time: 1725160248.7541924; Total Time(s): 99.32283425331116;
First Time: 1725160248.760197; Last Time: 1725160362.2167964; Total Time(s): 113.45659947395325;
First Time: 1725160362.2197957; Last Time: 1725160386.0678418; Total Time(s): 23.84804606437683;
First Time: 1725160386.071748; Last Time: 1725160410.4098115; Total Time(s): 24.33806347846985;
First Time: 1725160410.4148173; Last Time: 1725160435.5175989; Total Time(s): 25.102781534194946;
First Time: 1725160435.5226004; Last Time: 1725160533.335001; Total Time(s): 97.81240057945251;
First Time: 1725160533.337004; Last Time: 1725160563.889664; Total Time(s): 30.55265998840332;
First Time: 1725160563.900669; Last Time: 1725160659.6696002; Total Time(s): 95.7689311504364;
First Time: 1725160659.6746054; Last Time: 1725160759.7716079; Total Time(s): 100.0970025062561;
First Time: 1725160759.774611; Last Time: 1725160872.2676787; Total Time(s): 112.49306774139404;
First Time: 1725160872.2716813; Last Time: 1725160901.5731146; Total Time(s): 29.301433324813843;
First Time: 1725160901.5770128; Last Time: 1725161008.6172497; Total Time(s): 107.04023694992065;
First Time: 1725161008.6202507; Last Time: 1725161110.86182; Total Time(s): 102.24156928062439;
First Time: 1725161110.8678231; Last Time: 1725161159.9370916; Total Time(s): 49.069268465042114;
First Time: 1725161159.9430926; Last Time: 1725161264.508495; Total Time(s): 104.56540250778198;
First Time: 1725161264.5125031; Last Time: 1725161370.4193397; Total Time(s): 105.90683650970459;
First Time: 1725161370.4223993; Last Time: 1725161469.926235; Total Time(s): 99.50383567810059;
First Time: 1725161469.9312391; Last Time: 1725161592.2032716; Total Time(s): 122.27203249931335;
First Time: 1725161592.2092788; Last Time: 1725161696.3203042; Total Time(s): 104.11102533340454;
First Time: 1725161696.3253045; Last Time: 1725161797.672647; Total Time(s): 101.3473424911499;
First Time: 1725161797.6766534; Last Time: 1725161830.5339475; Total Time(s): 32.8572940826416;
First Time: 1725161830.5538912; Last Time: 1725161941.7968323; Total Time(s): 111.24294114112854;
First Time: 1725161941.7997422; Last Time: 1725162084.1906095; Total Time(s): 142.39086723327637;
First Time: 1725162084.1966162; Last Time: 1725162240.0445268; Total Time(s): 155.8479106426239;
First Time: 1725162240.0515277; Last Time: 1725162265.636966; Total Time(s): 25.58543825149536;
First Time: 1725162265.6429672; Last Time: 1725162367.9628344; Total Time(s): 102.31986713409424;
First Time: 1725162367.9668336; Last Time: 1725162478.1476617; Total Time(s): 110.18082809448242;
First Time: 1725162478.1506643; Last Time: 1725162579.615954; Total Time(s): 101.46528959274292;
First Time: 1725162579.6189682; Last Time: 1725162680.153356; Total Time(s): 100.53438782691956;
First Time: 1725162680.1563542; Last Time: 1725162702.2880309; Total Time(s): 22.13167667388916;
First Time: 1725162702.2930708; Last Time: 1725162809.7350342; Total Time(s): 107.44196343421936;
First Time: 1725162809.7380373; Last Time: 1725162832.092899; Total Time(s): 22.354861736297607;
First Time: 1725162832.096907; Last Time: 1725162867.9559257; Total Time(s): 35.85901880264282;
First Time: 1725162867.9599304; Last Time: 1725162972.2782884; Total Time(s): 104.31835794448853;
First Time: 1725162972.2822907; Last Time: 1725163084.0685515; Total Time(s): 111.78626084327698;
First Time: 1725163084.0735521; Last Time: 1725163119.6295114; Total Time(s): 35.55595922470093;
First Time: 1725163119.6335163; Last Time: 1725163223.460754; Total Time(s): 103.82723760604858;
First Time: 1725163223.4627554; Last Time: 1725163309.2074943; Total Time(s): 85.74473881721497;
First Time: 1725163309.2104; Last Time: 1725163412.2238235; Total Time(s): 103.01342344284058;
First Time: 1725163412.2278252; Last Time: 1725163578.657639; Total Time(s): 166.42981386184692;
First Time: 1725163578.660639; Last Time: 1725163602.9077666; Total Time(s): 24.247127532958984;
First Time: 1725163602.9107766; Last Time: 1725163699.1061087; Total Time(s): 96.19533205032349;
First Time: 1725163699.1081102; Last Time: 1725163720.8176062; Total Time(s): 21.709496021270752;
First Time: 1725163720.8206081; Last Time: 1725163747.773415; Total Time(s): 26.95280694961548;
First Time: 1725163747.777418; Last Time: 1725163772.119564; Total Time(s): 24.342146158218384;
First Time: 1725163772.1235726; Last Time: 1725163794.6492677; Total Time(s): 22.525695085525513;
First Time: 1725163794.6522672; Last Time: 1725163816.3827293; Total Time(s): 21.730462074279785;
First Time: 1725163816.3847308; Last Time: 1725163941.193807; Total Time(s): 124.80907607078552;
First Time: 1725163941.1998086; Last Time: 1725163977.9270222; Total Time(s): 36.727213621139526;
First Time: 1725163977.9310317; Last Time: 1725164166.0198543; Total Time(s): 188.0888226032257;
First Time: 1725164166.0288558; Last Time: 1725164345.4734; Total Time(s): 179.44454431533813;
First Time: 1725164345.4773962; Last Time: 1725164495.1118026; Total Time(s): 149.6344063282013;
First Time: 1725164495.114805; Last Time: 1725164623.402455; Total Time(s): 128.2876501083374;
First Time: 1725164623.4064438; Last Time: 1725164759.145443; Total Time(s): 135.73899912834167;
First Time: 1725164759.15045; Last Time: 1725164788.0666962; Total Time(s): 28.91624617576599;
First Time: 1725164788.0696971; Last Time: 1725164893.660137; Total Time(s): 105.59043979644775;
First Time: 1725164893.6631367; Last Time: 1725165015.8153586; Total Time(s): 122.15222191810608;
First Time: 1725165015.8183613; Last Time: 1725165242.0082793; Total Time(s): 226.18991804122925;
First Time: 1725165242.0112116; Last Time: 1725165264.3539822; Total Time(s): 22.34277057647705;
First Time: 1725165264.3579824; Last Time: 1725165372.47635; Total Time(s): 108.11836767196655;
First Time: 1725165372.4793532; Last Time: 1725165396.718458; Total Time(s): 24.239104747772217;
First Time: 1725165396.7214584; Last Time: 1725165494.0451903; Total Time(s): 97.32373189926147;
First Time: 1725165494.0470917; Last Time: 1725165595.312887; Total Time(s): 101.26579523086548;
First Time: 1725165595.3168907; Last Time: 1725165692.599275; Total Time(s): 97.28238439559937;
First Time: 1725165692.602276; Last Time: 1725165793.2001688; Total Time(s): 100.59789276123047;
First Time: 1725165793.2041707; Last Time: 1725165816.512376; Total Time(s): 23.308205366134644;
First Time: 1725165816.5203805; Last Time: 1725165913.9020252; Total Time(s): 97.38164472579956;
First Time: 1725165913.904026; Last Time: 1725165995.8169322; Total Time(s): 81.91290616989136;
First Time: 1725165995.8189352; Last Time: 1725166094.0357769; Total Time(s): 98.21684169769287;
First Time: 1725166094.0387783; Last Time: 1725166190.2624114; Total Time(s): 96.22363305091858;
First Time: 1725166190.2654135; Last Time: 1725166215.3227131; Total Time(s): 25.057299613952637;
First Time: 1725166215.3247123; Last Time: 1725166330.3128126; Total Time(s): 114.98810029029846;
First Time: 1725166330.3188124; Last Time: 1725166425.8575003; Total Time(s): 95.53868794441223;
First Time: 1725166425.860502; Last Time: 1725166528.0213661; Total Time(s): 102.16086411476135;
First Time: 1725166528.0233693; Last Time: 1725166563.7137623; Total Time(s): 35.69039297103882;
First Time: 1725166563.7176714; Last Time: 1725166586.0303893; Total Time(s): 22.3127179145813;
First Time: 1725166586.034291; Last Time: 1725166687.4894946; Total Time(s): 101.45520353317261;
First Time: 1725166687.4924958; Last Time: 1725166817.1324115; Total Time(s): 129.63991570472717;
First Time: 1725166817.136309; Last Time: 1725166842.1636415; Total Time(s): 25.027332544326782;
First Time: 1725166842.1736448; Last Time: 1725166939.4652758; Total Time(s): 97.29163098335266;
First Time: 1725166939.468278; Last Time: 1725167032.9178967; Total Time(s): 93.44961881637573;
First Time: 1725167032.9219055; Last Time: 1725167061.445109; Total Time(s): 28.523203372955322;
First Time: 1725167061.4481108; Last Time: 1725167152.487422; Total Time(s): 91.039311170578;
First Time: 1725167152.4894226; Last Time: 1725167173.087674; Total Time(s): 20.598251342773438;
First Time: 1725167173.0906787; Last Time: 1725167274.6354735; Total Time(s): 101.54479479789734;
First Time: 1725167274.639483; Last Time: 1725167296.025845; Total Time(s): 21.386362075805664;
First Time: 1725167296.0278804; Last Time: 1725167386.2170477; Total Time(s): 90.18916726112366;
First Time: 1725167386.2200496; Last Time: 1725167407.389407; Total Time(s): 21.169357299804688;
First Time: 1725167407.393415; Last Time: 1725167499.4126701; Total Time(s): 92.0192551612854;
First Time: 1725167499.4156768; Last Time: 1725167526.3774884; Total Time(s): 26.961811542510986;
First Time: 1725167526.3844874; Last Time: 1725167613.518524; Total Time(s): 87.13403654098511;
First Time: 1725167613.5235279; Last Time: 1725167708.8936796; Total Time(s): 95.37015175819397;
First Time: 1725167708.8976793; Last Time: 1725167802.4223647; Total Time(s): 93.52468538284302;
First Time: 1725167802.4263701; Last Time: 1725167893.6634643; Total Time(s): 91.23709416389465;
First Time: 1725167893.6674721; Last Time: 1725167985.4116833; Total Time(s): 91.74421119689941;
First Time: 1725167985.4146848; Last Time: 1725168075.7595549; Total Time(s): 90.34487009048462;
First Time: 1725168075.762556; Last Time: 1725168158.9775767; Total Time(s): 83.2150206565857;
First Time: 1725168158.9835787; Last Time: 1725168187.7427871; Total Time(s): 28.75920844078064;
First Time: 1725168187.7467878; Last Time: 1725168287.8792348; Total Time(s): 100.13244700431824;
First Time: 1725168287.88214; Last Time: 1725168375.8818843; Total Time(s): 87.9997444152832;
First Time: 1725168375.8847938; Last Time: 1725168397.170181; Total Time(s): 21.28538727760315;
First Time: 1725168397.1741896; Last Time: 1725168418.079238; Total Time(s): 20.905048370361328;
First Time: 1725168418.0811205; Last Time: 1725168504.7110057; Total Time(s): 86.62988519668579;
First Time: 1725168504.7150085; Last Time: 1725168600.5442274; Total Time(s): 95.82921886444092;
First Time: 1725168600.5472279; Last Time: 1725168624.2092183; Total Time(s): 23.66199040412903;
First Time: 1725168624.214221; Last Time: 1725168683.642141; Total Time(s): 59.42792010307312;
First Time: 1725168683.645144; Last Time: 1725168782.2647018; Total Time(s): 98.61955785751343;
First Time: 1725168782.2675638; Last Time: 1725168872.1623034; Total Time(s): 89.89473962783813;
First Time: 1725168872.165306; Last Time: 1725168959.8654718; Total Time(s): 87.70016574859619;
First Time: 1725168959.868473; Last Time: 1725169050.0503557; Total Time(s): 90.18188261985779;
First Time: 1725169050.4443607; Last Time: 1725169072.8460853; Total Time(s): 22.401724576950073;
First Time: 1725169072.8530843; Last Time: 1725169166.183698; Total Time(s): 93.33061361312866;
First Time: 1725169166.1867042; Last Time: 1725169247.8423603; Total Time(s): 81.65565609931946;
First Time: 1725169247.8463619; Last Time: 1725169269.4628122; Total Time(s): 21.616450309753418;
First Time: 1725169269.4658113; Last Time: 1725169357.3595116; Total Time(s): 87.89370036125183;
First Time: 1725169357.3635173; Last Time: 1725169455.6477182; Total Time(s): 98.28420090675354;
First Time: 1725169455.650721; Last Time: 1725169543.3390234; Total Time(s): 87.68830227851868;
First Time: 1725169543.3419201; Last Time: 1725169571.6290805; Total Time(s): 28.287160396575928;
First Time: 1725169571.643084; Last Time: 1725169661.253397; Total Time(s): 89.61031293869019;
First Time: 1725169661.2574036; Last Time: 1725169746.8780844; Total Time(s): 85.620680809021;
First Time: 1725169746.88209; Last Time: 1725169831.115407; Total Time(s): 84.23331689834595;
First Time: 1725169831.1194096; Last Time: 1725169941.1772623; Total Time(s): 110.05785274505615;
First Time: 1725169941.1842642; Last Time: 1725170033.6431878; Total Time(s): 92.45892357826233;
First Time: 1725170033.64819; Last Time: 1725170177.6913455; Total Time(s): 144.04315543174744;
First Time: 1725170177.6942658; Last Time: 1725170261.6225019; Total Time(s): 83.92823600769043;
First Time: 1725170261.6265123; Last Time: 1725170348.3484638; Total Time(s): 86.72195148468018;
First Time: 1725170348.352466; Last Time: 1725170426.8128543; Total Time(s): 78.46038818359375;
First Time: 1725170426.8158581; Last Time: 1725170517.369784; Total Time(s): 90.55392599105835;
First Time: 1725170517.373792; Last Time: 1725170604.0896544; Total Time(s): 86.7158625125885;
First Time: 1725170604.0926597; Last Time: 1725170692.800107; Total Time(s): 88.70744729042053;
First Time: 1725170692.8021097; Last Time: 1725170781.2755105; Total Time(s): 88.47340083122253;
First Time: 1725170781.277512; Last Time: 1725170895.6154711; Total Time(s): 114.3379590511322;
First Time: 1725170895.6204832; Last Time: 1725170987.634757; Total Time(s): 92.01427388191223;
First Time: 1725170987.6377823; Last Time: 1725171077.5004544; Total Time(s): 89.8626720905304;
First Time: 1725171077.5044584; Last Time: 1725171171.3946729; Total Time(s): 93.89021444320679;
First Time: 1725171171.397674; Last Time: 1725171273.1084285; Total Time(s): 101.71075439453125;
First Time: 1725171273.1134276; Last Time: 1725171370.3500404; Total Time(s): 97.23661279678345;
First Time: 1725171370.353042; Last Time: 1725171471.8515146; Total Time(s): 101.49847269058228;
First Time: 1725171471.856519; Last Time: 1725171492.376675; Total Time(s): 20.520155906677246;
First Time: 1725171492.3796787; Last Time: 1725171583.5318267; Total Time(s): 91.15214800834656;
First Time: 1725171583.5347438; Last Time: 1725171681.6105728; Total Time(s): 98.07582902908325;
First Time: 1725171681.614572; Last Time: 1725171702.5378158; Total Time(s): 20.923243761062622;
First Time: 1725171702.5408196; Last Time: 1725171792.244577; Total Time(s): 89.70375728607178;
First Time: 1725171792.2464762; Last Time: 1725171879.2716026; Total Time(s): 87.02512645721436;
First Time: 1725171879.2745068; Last Time: 1725171982.7066944; Total Time(s): 103.43218755722046;
First Time: 1725171982.7096972; Last Time: 1725172071.6227665; Total Time(s): 88.91306924819946;
First Time: 1725172071.6267748; Last Time: 1725172166.5037963; Total Time(s): 94.8770215511322;
First Time: 1725172166.5077956; Last Time: 1725172259.6821868; Total Time(s): 93.17439126968384;
First Time: 1725172259.6851876; Last Time: 1725172355.8171787; Total Time(s): 96.131991147995;
First Time: 1725172355.8201823; Last Time: 1725172443.4347713; Total Time(s): 87.61458897590637;
First Time: 1725172443.437779; Last Time: 1725172518.453752; Total Time(s): 75.01597309112549;
First Time: 1725172518.4567523; Last Time: 1725172611.702457; Total Time(s): 93.2457046508789;
First Time: 1725172611.7043145; Last Time: 1725172707.9836688; Total Time(s): 96.27935433387756;
First Time: 1725172707.9866748; Last Time: 1725172799.3571565; Total Time(s): 91.37048172950745;
First Time: 1725172799.3611655; Last Time: 1725172892.1236145; Total Time(s): 92.76244902610779;
First Time: 1725172892.1266172; Last Time: 1725173023.7174208; Total Time(s): 131.59080362319946;
First Time: 1725173023.7204213; Last Time: 1725173116.60646; Total Time(s): 92.8860387802124;
First Time: 1725173116.6094599; Last Time: 1725173207.5133982; Total Time(s): 90.90393829345703;
First Time: 1725173207.5164008; Last Time: 1725173272.971974; Total Time(s): 65.45557308197021;
First Time: 1725173272.974981; Last Time: 1725173295.0545404; Total Time(s): 22.079559326171875;
First Time: 1725173295.0575724; Last Time: 1725173381.160282; Total Time(s): 86.10270953178406;
First Time: 1725173381.1622827; Last Time: 1725173405.711491; Total Time(s): 24.549208402633667;
First Time: 1725173405.716495; Last Time: 1725173524.7036817; Total Time(s): 118.98718667030334;
First Time: 1725173524.7067006; Last Time: 1725173630.2265797; Total Time(s): 105.51987910270691;
First Time: 1725173630.23158; Last Time: 1725173650.606707; Total Time(s): 20.37512707710266;
First Time: 1725173650.6097078; Last Time: 1725173741.6917691; Total Time(s): 91.08206129074097;
First Time: 1725173741.6957765; Last Time: 1725173841.083931; Total Time(s): 99.38815450668335;
First Time: 1725173841.0889304; Last Time: 1725173862.09325; Total Time(s): 21.004319667816162;
First Time: 1725173862.0962508; Last Time: 1725174006.4384692; Total Time(s): 144.34221839904785;
First Time: 1725174006.4464722; Last Time: 1725174097.7755811; Total Time(s): 91.32910895347595;
First Time: 1725174097.7805815; Last Time: 1725174236.465641; Total Time(s): 138.68505954742432;
First Time: 1725174236.469653; Last Time: 1725174376.355677; Total Time(s): 139.8860239982605;
First Time: 1725174376.3596838; Last Time: 1725174465.714307; Total Time(s): 89.3546233177185;
First Time: 1725174465.717313; Last Time: 1725174569.497536; Total Time(s): 103.78022289276123;
First Time: 1725174569.50054; Last Time: 1725174654.3469322; Total Time(s): 84.8463921546936;
First Time: 1725174654.3569345; Last Time: 1725174746.7838173; Total Time(s): 92.42688274383545;
First Time: 1725174746.7888198; Last Time: 1725174845.5358183; Total Time(s): 98.74699854850769;
First Time: 1725174845.5378196; Last Time: 1725174931.08549; Total Time(s): 85.54767036437988;
First Time: 1725174931.1034923; Last Time: 1725175023.3618553; Total Time(s): 92.25836300849915;
First Time: 1725175023.3678553; Last Time: 1725175133.1140027; Total Time(s): 109.7461473941803;
First Time: 1725175133.1190085; Last Time: 1725175153.2040837; Total Time(s): 20.08507513999939;
First Time: 1725175153.2070823; Last Time: 1725175278.4752698; Total Time(s): 125.26818752288818;
First Time: 1725175278.478273; Last Time: 1725175375.6109564; Total Time(s): 97.1326835155487;
First Time: 1725175375.616962; Last Time: 1725175468.2745192; Total Time(s): 92.65755724906921;
First Time: 1725175468.2774215; Last Time: 1725175564.78378; Total Time(s): 96.50635862350464;
First Time: 1725175564.7867823; Last Time: 1725175654.6494865; Total Time(s): 89.86270427703857;
First Time: 1725175654.6534925; Last Time: 1725175748.8813536; Total Time(s): 94.22786116600037;
First Time: 1725175748.884354; Last Time: 1725175773.5305896; Total Time(s): 24.646235466003418;
First Time: 1725175773.5355916; Last Time: 1725175890.7641547; Total Time(s): 117.22856307029724;
First Time: 1725175890.7701561; Last Time: 1725175975.6761296; Total Time(s): 84.90597343444824;
First Time: 1725175975.682134; Last Time: 1725176102.6041486; Total Time(s): 126.92201471328735;
First Time: 1725176102.6071537; Last Time: 1725176187.2715895; Total Time(s): 84.66443586349487;
First Time: 1725176187.276597; Last Time: 1725176272.4661646; Total Time(s): 85.18956756591797;
First Time: 1725176272.4712412; Last Time: 1725176298.9988437; Total Time(s): 26.527602434158325;
First Time: 1725176299.0028515; Last Time: 1725176387.473251; Total Time(s): 88.4703996181488;
First Time: 1725176387.476249; Last Time: 1725176480.2997203; Total Time(s): 92.82347130775452;
First Time: 1725176480.3037267; Last Time: 1725176626.470139; Total Time(s): 146.16641235351562;
First Time: 1725176626.4731386; Last Time: 1725176719.370614; Total Time(s): 92.89747548103333;
First Time: 1725176719.374617; Last Time: 1725176858.4688437; Total Time(s): 139.09422659873962;
First Time: 1725176858.473846; Last Time: 1725176973.0901487; Total Time(s): 114.61630272865295;
First Time: 1725176973.0951498; Last Time: 1725177061.427519; Total Time(s): 88.33236932754517;
